track_id,track_name,track_artist,track_popularity,track_album_release_date,playlist_name,playlist_id,danceability,energy,valence,track_album_release_year,track_album_release_decade
6FBmHx1FuaSnTnnnaThgbF,Cum on Feel the Noize,Quiet Riot,65,1996,Classic Rock Songs 60s 70s 80s 90s,6b2dBnxolvwV2L1L4thWRm,0.441,0.908,0.632,,
3wyPP0t21tiG0qYKlceDN5,I Know What You Want,Pat The Riffer,29,2023-09-23,Classic Rock Songs 60s 70s 80s 90s,6b2dBnxolvwV2L1L4thWRm,0.621,0.743,0.666,,
0HOrDVS349XFcpCYsO2hAP,You Ain't Seen Nothing Yet,Bachman-Turner Overdrive,73,1974,Classic Rock Songs 60s 70s 80s 90s,6b2dBnxolvwV2L1L4thWRm,0.475,0.439,0.76,,
1CQqupcyMg7176PPmIVmSj,Renegade,Styx,70,1978-01-01,Classic Rock Songs 60s 70s 80s 90s,6b2dBnxolvwV2L1L4thWRm,0.492,0.552,0.655,,
6V50MyHPGhEmwYu0Wdyf0t,The Way It Is,"Bruce Hornsby, The Range",71,1986-06-02,Classic Rock Songs 60s 70s 80s 90s,6b2dBnxolvwV2L1L4thWRm,0.582,0.689,0.531,,
6s0NHplywwr1IjnQpUpWJk,Bad To The Bone,George Thorogood & The Destroyers,72,1982-01-01,Classic Rock Songs 60s 70s 80s 90s,6b2dBnxolvwV2L1L4thWRm,0.459,0.727,0.955,,
4vO9dmzNRqDhFY3jD1a3P7,Mississippi Queen,Mountain,73,1970,Classic Rock Songs 60s 70s 80s 90s,6b2dBnxolvwV2L1L4thWRm,0.581,0.624,0.637,,
6qZwiQg1NXuMpioDP3AipQ,Fade Away,State Assembly,32,2023-08-04,Classic Rock Songs 60s 70s 80s 90s,6b2dBnxolvwV2L1L4thWRm,0.581,0.72,0.499,,
6ITBWHjlmaUQ9QAeOOHFyT,Forgotten,Bishop Takes Queen,29,2023-05-17,Classic Rock Songs 60s 70s 80s 90s,6b2dBnxolvwV2L1L4thWRm,0.218,0.94,0.124,,
6NdcSEhpGGAYXNnnhGS2s6,What I Like About You,The Romantics,64,1990,Classic Rock Songs 60s 70s 80s 90s,6b2dBnxolvwV2L1L4thWRm,0.542,0.915,0.92,,
6xq5DxZWGgdStAxGAil0yw,Since You Been Gone,Rainbow,72,1979-01-01,Classic Rock Songs 60s 70s 80s 90s,6b2dBnxolvwV2L1L4thWRm,0.733,0.726,0.915,,
2F1fnE1a8zQCogM6jJifHH,Jessie's Girl,Rick Springfield,69,1981-03-13,Classic Rock Songs 60s 70s 80s 90s,6b2dBnxolvwV2L1L4thWRm,0.717,0.588,0.852,,
57460SJgSpCXaRJ9YIYHxy,Going Up The Country,Canned Heat,63,1987-01-01,Classic Rock Songs 60s 70s 80s 90s,6b2dBnxolvwV2L1L4thWRm,0.653,0.239,0.765,,
3Wqi68rdm2OAwlue6TIc8u,Radar Love - single version - Remastered,Golden Earring,47,2021-09-10,Classic Rock Songs 60s 70s 80s 90s,6b2dBnxolvwV2L1L4thWRm,0.494,0.568,0.174,,
1slNiw0iIkLHQnFqp9Q89p,Rearrange,Hairpin,45,2023-10-06,Classic Rock Songs 60s 70s 80s 90s,6b2dBnxolvwV2L1L4thWRm,0.62,0.691,0.635,,
1BvpeiApX8qhof8Pmi3YlH,New York Groove,Ace Frehley,61,1978-01-01,Classic Rock Songs 60s 70s 80s 90s,6b2dBnxolvwV2L1L4thWRm,0.826,0.608,0.846,,
2uE5JDb0ZJsJkzZ8gvL5jw,I Hear You Knocking,Dave Edmunds,49,1997-02-17,Classic Rock Songs 60s 70s 80s 90s,6b2dBnxolvwV2L1L4thWRm,0.528,0.445,0.97,,
0GTK6TesV108Jj5D3MHsYb,Owner of a Lonely Heart,Yes,73,1983-06-01,Classic Rock Songs 60s 70s 80s 90s,6b2dBnxolvwV2L1L4thWRm,0.744,0.798,0.89,,
6Q5xDA2wc7WUp0nBoY7S33,Wanna Rock,April Wine,0,1981,Classic Rock Songs 60s 70s 80s 90s,6b2dBnxolvwV2L1L4thWRm,0.384,0.814,0.823,,
5dIgg4mrQHOlVm1ZFYHW29,Smoke on the Water,Deep Purple,0,2005-06-21,Classic Rock Songs 60s 70s 80s 90s,6b2dBnxolvwV2L1L4thWRm,0.608,0.688,0.749,,
0oWHLtxWeMJhmwxtrxhNK0,Welcome To The Jungle,Guns N' Roses,0,1987-07-21,Classic Rock Songs 60s 70s 80s 90s,6b2dBnxolvwV2L1L4thWRm,0.443,0.955,0.333,,
3QTLZ2m7xJy5VGr5owxewO,Tiger Feet,Mud,39,1990-05-08,Classic Rock Songs 60s 70s 80s 90s,6b2dBnxolvwV2L1L4thWRm,0.528,0.914,0.745,,
5YiGFzgOjTtI6A2Uh2syFw,Lay Me Down,Greer Sullivan,28,2023-09-08,Classic Rock Songs 60s 70s 80s 90s,6b2dBnxolvwV2L1L4thWRm,0.581,0.71,0.653,,
7rPzEczIS574IgPaiPieS3,"Another Brick In The Wall, Pt. 2 - 2011 Remastered Version",Pink Floyd,75,1979-11-30,Classic Rock Songs 60s 70s 80s 90s,6b2dBnxolvwV2L1L4thWRm,0.693,0.353,0.75,,
2jtUGFsqanQ82zqDlhiKIp,She Came In Through The Bathroom Window - Remastered 2009,The Beatles,59,1969-09-26,Classic Rock Songs 60s 70s 80s 90s,6b2dBnxolvwV2L1L4thWRm,0.53,0.72,0.69,,
0hCB0YR03f6AmQaHbwWDe8,Whole Lotta Love - 1990 Remaster,Led Zeppelin,78,1969-10-22,Classic Rock Songs 60s 70s 80s 90s,6b2dBnxolvwV2L1L4thWRm,0.412,0.902,0.422,,
00xR9dHhuaNznqB4FSzOlr,You Really Got Me - Mono Mix,The Kinks,0,1964-02-02,Classic Rock Songs 60s 70s 80s 90s,6b2dBnxolvwV2L1L4thWRm,0.567,0.959,0.961,,
2EqlS6tkEnglzr7tkKAAYD,Come Together - Remastered 2009,The Beatles,80,1969-09-26,Classic Rock Songs 60s 70s 80s 90s,6b2dBnxolvwV2L1L4thWRm,0.533,0.376,0.187,,
7mN0AL5ZsYMxJOftvVclOi,Dream On,Aerosmith,0,1991-11-19,Classic Rock Songs 60s 70s 80s 90s,6b2dBnxolvwV2L1L4thWRm,0.399,0.362,0.194,,
0D9J4MkQVyn1690CBqLx4u,Wild Thing,The Troggs,0,1994-01-01,Classic Rock Songs 60s 70s 80s 90s,6b2dBnxolvwV2L1L4thWRm,0.458,0.853,0.671,,
4uNT0flZ6k8iUi1g5NPY3h,Make Me Smile (Come Up And See Me),"Steve Harley, Steve Harley & Cockney Rebel",0,1992-04-27,Classic Rock Songs 60s 70s 80s 90s,6b2dBnxolvwV2L1L4thWRm,0.58,0.691,0.822,,
2QS7Y4Kp0b64ad5bsfDRIp,Cherry Bomb,The Runaways,31,2005-01-01,Classic Rock Songs 60s 70s 80s 90s,6b2dBnxolvwV2L1L4thWRm,0.497,0.855,0.505,,
3ksclT7hfU0fYV8iwsMq1t,Mr. Blue Sky,Electric Light Orchestra,43,1973,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.522,0.343,0.46,,
2EbYvUisyXUltuUJRoViAm,The Lion Sleeps Tonight,The Tokens,26,1993-01-01,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.591,0.532,0.832,,
7fJnj6rso7N95oztvsxrWD,Dancing with Myself - 2001 Remaster,Generation X,0,2003-02-28,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.387,0.886,0.757,,
18AXbzPzBS8Y3AkgSxzJPb,In The Air Tonight - 2015 Remastered,Phil Collins,80,1981-01-01,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.446,0.239,0.298,,
3danaswvdD7sSz1ERKNfxh,"Ob-La-Di, Ob-La-Da - Remastered 2009",The Beatles,46,1973-04-02,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.821,0.72,0.977,,
48p5E25cFPanxuwCTmTpuL,The Promise,When In Rome,70,1988-01-01,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.629,0.876,0.358,,
2374M0fQpWi3dLnB54qaLX,Africa,TOTO,87,1982-04-08,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.671,0.373,0.732,,
5pKJtX4wBeby9qIfFhyOJj,Don't Go Breaking My Heart,Elton John,58,1990-11-08,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.742,0.863,0.776,,
0q21FNwES2bbtcduB6kjEU,Dancing in the Moonlight,King Harvest,77,1973-01-01,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.657,0.435,0.771,,
62AuGbAkt8Ox2IrFFb8GKV,Sweet Caroline,Neil Diamond,80,1969-06-06,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.529,0.127,0.578,,
10lOs3zqQ2U69vC1aiqqiL,Stand By Me - Re-Recording,Various Artists,0,2006-03-21,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.628,0.416,0.575,,
3oGGipilQmZTol8qFTR6u1,All You Need Is Love,The Beatles,45,2006-11-17,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.372,0.532,0.727,,
1zW2csx1vVJrKfvDrFQNVt,Jump in the Line,Harry Belafonte,68,1961-07-21,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.594,0.889,0.8,,
00s8dO3RWrFkBqC9JIy6ag,Right Back Where We Started From,Maxine Nightingale,61,2019-06-14,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.692,0.653,0.901,,
6YEq8UF9EYlMrIVWc35CPH,Jumpin' Jack Flash - (Original Single Mono Version),The Rolling Stones,39,2005-02-28,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.6,0.91,0.619,,
3v8d3ku3kiTZVPxEt7a2dE,The Wanderer,Dion,65,1961,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.59,0.546,0.855,,
3KiexfmhxHvG5IgAElmTkd,I Saw Her Standing There - Remastered 2009,The Beatles,69,1963-03-22,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.491,0.801,0.971,,
3L7RtEcu1Hw3OXrpnthngx,Don't You Want Me,The Human League,80,1981,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.731,0.738,0.958,,
63T7DJ1AFDD6Bn8VzG6JE8,"Paint It, Black",The Rolling Stones,85,1966-04-15,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.464,0.795,0.612,,
3gdewACMIVMEWVbyb8O9sY,"Rocket Man (I Think It's Going To Be A Long, Long Time)",Elton John,84,1972-05-19,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.601,0.532,0.341,,
5zA8vzDGqPl2AzZkEYQGKh,Uptown Girl,Billy Joel,83,1983-08-08,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.701,0.944,0.792,,
1xOXXYh6lTW8laxlW7JP2J,Only the Good Die Young,Billy Joel,70,1977,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.579,0.872,0.761,,
5MxNLUsfh7uzROypsoO5qe,Dream On,Aerosmith,11,1973-01-05,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.307,0.433,0.224,,
4OdhffpvG3HxDJMxYOKh97,I Ran (So Far Away),A Flock Of Seagulls,65,1982-04-30,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.507,0.642,0.631,,
3ZXcjz3A5vNsR5dA1e6ITl,Always Something There to Remind Me - 2018 Remaster,Naked Eyes,1,1983-01-01,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.609,0.777,0.682,,
16GUMo6u3D2qo9a19AkYct,Movin' Out (Anthony's Song),Billy Joel,70,1977,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.664,0.88,0.895,,
3fH4KjXFYMmljxrcGrbPj9,Don't You (Forget About Me),Simple Minds,79,1985,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.66,0.816,0.678,,
41a5geUkthuhkKG4eQrmwk,Eleanor Rigby / Julia,The Beatles,43,2006-11-17,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.517,0.178,0.677,,
2HHtWyy5CgaQbC7XSoOb0e,Eye of the Tiger,Survivor,78,1982,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.815,0.438,0.552,,
38zsOOcu31XbbYj9BIPUF1,Your Song,Elton John,82,1970-04-10,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.554,0.315,0.325,,
4GDmAT5ZZyHdBo32UYDIvM,Tainted Love,Soft Cell,48,1981-12,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.519,0.51,0.652,,
0jvN7eQJJt4nxQzgQfZ1SP,Spirit In The Sky - Deluxe Edition,Norman Greenbaum,77,1969-01-01,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.609,0.617,0.543,,
6EdSN1iGtLPhcz43QDRkdK,Help!,The Beatles,56,2006-11-17,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.552,0.734,0.846,,
39lSeqnyjZJejRuaREfyLL,Hungry Like the Wolf - 2009 Remaster,Duran Duran,76,1982-05-10,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.691,0.812,0.685,,
4pbG9SUmWIvsROVLF0zF9s,I Want To Hold Your Hand - Remastered 2015,The Beatles,70,2000-11-13,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.49,0.715,0.866,,
5IMtdHjJ1OtkxbGe4zfUxQ,Escape (The Pina Colada Song),Rupert Holmes,78,1979-01-01,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.836,0.509,0.949,,
5GjPQ0eI7AgmOnADn1EO6Q,Eleanor Rigby - Remastered 2009,The Beatles,72,1966-08-05,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.581,0.28,0.813,,
2Cdvbe2G4hZsnhNMKyGrie,I Love Rock 'N Roll,Joan Jett & the Blackhearts,80,1981-11-18,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.535,0.716,0.901,,
4hObp5bmIJ3PP3cKA9K9GY,Don't Worry Be Happy,Bobby McFerrin,71,1988-01-01,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.675,0.166,0.747,,
2PzU4IB8Dr6mxV3lHuaG34,(I Can't Get No) Satisfaction - Mono Version,The Rolling Stones,80,1965-07-30,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.723,0.863,0.931,,
0dBatXn1vVUl0jLgXRClwD,Bennie And The Jets - Remastered 2014,Elton John,0,1973-10-05,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.665,0.673,0.779,,
0b4mzNWt82CE52JGNyLqOX,Where Did Our Love Go?,Soft Cell,38,2018-09-07,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.618,0.44,0.341,,
3YMTNzrRktpHDsi6OrmZNO,Take on Me,a-ha,52,1985-06-01,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.526,0.931,0.81,,
6dGnYIeXmHdcikdzNNDMm2,Here Comes The Sun - Remastered 2009,The Beatles,85,1969-09-26,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.557,0.54,0.394,,
4Bz7h5m6ydvcdu1oaEC3WS,Mama Said,Union Of Sound,18,2015-10-16,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.88,0.557,0.965,,
7L3b6iaVhDVjfo52Hbvh9Z,Edge of Seventeen - 2016 Remaster,Stevie Nicks,74,1981-07-27,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.591,0.804,0.658,,
3G7tRC24Uh09Hmp1KZ7LQ2,I'm a Believer - 2006 Remaster,The Monkees,77,1967-01-09,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.526,0.775,0.962,,
1qRA5BS78u3gME0loMl9AA,For What It's Worth,Buffalo Springfield,82,1966-12-05,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.653,0.519,0.822,,
7tqhbajSfrz2F7E1Z75ASX,Ain't No Mountain High Enough,"Marvin Gaye, Tammi Terrell",87,1967-08-29,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.663,0.6,0.8,,
70C4NyhjD5OZUMzvWZ3njJ,Piano Man,Billy Joel,78,1973-11-07,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.331,0.55,0.429,,
01jOnfF6OMQx2ZgC3nKi3o,"Oh, Pretty Woman - with The Royal Philharmonic Orchestra","Roy Orbison, Royal Philharmonic Orchestra",34,2017-11-03,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.586,0.679,0.76,,
2Gy7qnDwt8Z3MNxqat4CsK,Wouldn't It Be Nice,The Beach Boys,70,1966-06-16,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.392,0.629,0.72,,
4ZoBC5MhSEzuknIgAkBaoT,My Life,Billy Joel,74,1978-10-13,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.741,0.647,0.804,,
6aU6a9tdn2vHhnPGlboFZX,Good Vibrations,The Beach Boys,60,2011-01-01,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.414,0.528,0.335,,
4ebcE2SmkG7nplvzFAWRu7,What I Like About You,The Romantics,69,1980,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.514,0.942,0.912,,
6MTd61g9zq6CB1FnJydjEb,Sugar Sugar,The Archies,73,1969-11-14,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.757,0.725,0.965,,
2KOt2JrCB720UxIbyzweQo,Barbara Ann,The Beach Boys,63,1975-04-14,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.581,0.669,0.926,,
0LrwgdLsFaWh9VXIjBRe8t,Changes - 2015 Remaster,David Bowie,70,1971-12-17,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.559,0.308,0.414,,
67iAlVNDDdddxqSD2EZhFs,I'm Gonna Be (500 Miles),The Proclaimers,79,1988,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.851,0.551,0.807,,
0iOZM63lendWRTTeKhZBSC,"Mrs. Robinson - From ""The Graduate"" Soundtrack",Simon & Garfunkel,78,1968-04-03,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.606,0.457,0.813,,
5J2CHimS7dWYMImCHkEFaJ,A Hard Day's Night - Remastered 2009,The Beatles,70,1964-07-10,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.59,0.805,0.797,,
2Nz6aF1umHh5Et6I5H581L,Hooked On A Feeling,Blue Swede,69,2014-09-30,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.547,0.82,0.933,,
2TVxnKdb3tqe1nhQWwwZCO,Tiny Dancer,Elton John,79,1971-11-05,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.414,0.428,0.282,,
1jDJFeK9x3OZboIAHsY9k2,I'm Still Standing,Elton John,86,1983-05-30,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.504,0.904,0.772,,
1ynmMEK1fkyiZ6Z6F3ThEt,Centerfold,The J. Geils Band,74,1981,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.653,0.677,0.888,,
3RNyGLgSvmVRZ7xKUp8Wgd,In the Summertime,Mungo Jerry,72,1970-01-01,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.642,0.65,0.973,,
3SdingSsFcZDZAyvcJbgAw,Can't Buy Me Love - Remastered 2009,The Beatles,68,1964-07-10,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.483,0.677,0.842,,
48i055G1OT5KxGGftwFxWy,"Oh, Pretty Woman",Roy Orbison,78,1962,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.619,0.603,0.958,,
43DeSV93pJPT4lCZaWZ6b1,The Boys Are Back In Town,Thin Lizzy,76,1976,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.445,0.706,0.768,,
5BckPAYcKEJuYs1eV1BHHe,Take A Chance On Me,ABBA,78,1977,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.684,0.675,0.924,,
6AbaUu4XtHu7pGkPE94Tat,Live And Let Die,Wings,53,1978-11-22,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.397,0.512,0.23,,
4SGBuq37Ol4HJr7pQqFMKa,I Got You Babe,Sonny & Cher,68,1965,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.629,0.795,0.6,,
0j3p1p06deJ7f9xmJ9yG22,Back In The U.S.S.R. - Remastered 2009,The Beatles,65,1968-11-22,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.48,0.969,0.494,,
1h2xVEoJORqrg71HocgqXd,Superstition - Single Version,Stevie Wonder,78,2002-10-29,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.633,0.634,0.872,,
4pNiE4LCVV74vfIBaUHm1b,Sir Duke,Stevie Wonder,74,1976-09-28,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.588,0.568,0.952,,
3EYOJ48Et32uATr9ZmLnAo,Roxanne,The Police,84,1978-11-02,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.618,0.748,0.663,,
4s6LhHAV5SEsOV0lC2tjvJ,California Dreamin' - Single Version,The Mamas & The Papas,82,1966-03,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.552,0.608,0.637,,
7HKez549fwJQDzx3zLjHKC,Start Me Up - Remastered 2009,The Rolling Stones,81,1981-08-24,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.631,0.932,0.971,,
1JO1xLtVc8mWhIoE3YaCL0,Happy Together,The Turtles,78,1967,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.584,0.367,0.588,,
6b6IMqP565TbtFFZg9iFf3,"I Can't Help Myself (Sugar Pie, Honey Bunch)",Four Tops,78,1965,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.667,0.599,0.971,,
28285KFbyCq8sJofn58qlD,Love Train,The O'Jays,72,1972-01-01,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.743,0.572,0.675,,
29SyMC0plk6qw8NMF7lfRL,You Really Got Me,The Kinks,75,1964-10-02,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.573,0.939,0.963,,
7DxFABDwGKY91Mx8uZ2YUH,Dancing With Myself - EP Version,Billy Idol,55,2001-01-01,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.442,0.878,0.869,,
3qiyyUfYe7CRYLucrPmulD,Baba O'Riley,The Who,79,1971-08-14,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.489,0.724,0.15,,
0GjEhVFGZW8afUYGChu3Rr,Dancing Queen,ABBA,86,1976,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.543,0.87,0.754,,
1O0xeZrBDbq7HPREdmYUYK,"Bad, Bad Leroy Brown",Jim Croce,70,1973-07-01,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.697,0.676,0.852,,
3OeUlriM0EZHdWleJtjoVr,Got My Mind Set On You - Remastered 2004,George Harrison,6,1987-11-02,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.767,0.854,0.963,,
3TlIt0ReIxPsVZcOEivT5U,It's Not Unusual,Tom Jones,76,1965-05-01,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.476,0.722,0.909,,
4YwbSZaYeYja8Umyt222Qf,You Can't Hurry Love - 2016 Remaster,Phil Collins,80,1982-11-05,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.62,0.936,0.763,,
71SvEDmsOwIWw1IozsZoMA,Any Way You Want It,Journey,75,1980,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.529,0.932,0.571,,
5EOoMWIB9iK4ZpcSex9Ec7,Old Time Rock & Roll,Bob Seger,77,1978-05-05,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.714,0.937,0.964,,
2ZNTPtYmAhN9vCwnAgqKn1,"Shout, Pts. 1 & 2",The Isley Brothers,61,1959-08-21,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.489,0.866,0.416,,
7k1gXoiBTddulMBVlKuJIs,Penny Lane - Stereo Mix 2017,The Beatles,45,1967-05-26,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.617,0.577,0.627,,
6tyMDp7sVCjvKK1uyaOvtQ,Don't You Want Me Baby,A.M.P.,42,2004,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.743,0.832,0.966,,
7jIFGkTBIK1UwWaEXMW2Nh,Life Is A Highway,Tom Cochrane,66,1991-09-19,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.683,0.897,0.752,,
2pbWkjtGtjkzBdZ95GFINm,Car Wash - Long Version,Rose Royce,55,1976-01-01,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.667,0.521,0.856,,
2GKYEk8NQkafOqSw4uWZXl,Wipeout,Various Artists,42,2013-03-31,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.366,0.712,0.556,,
44aTAUBF0g6sMkMNE8I5kd,Every Little Thing She Does Is Magic,The Police,79,1981-10-02,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.558,0.768,0.429,,
0qRR9d89hIS0MHRkQ0ejxX,Rich Girl,Daryl Hall & John Oates,81,1976-08-01,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.573,0.683,0.817,,
5tVA6TkbaAH9QMITTQRrNv,Free Fallin',Tom Petty,81,1989-01-01,"60s, 70s and 80s Radio",5ZWmriIP1TbQQLcieku1g4,0.623,0.449,0.572,,
1gIKd24bixkgYzuxse32oR,How Deep Is Your Love (2007 Remastered Saturday Night Fever LP Version),Various Artists,0,1978-01-05,60s 70s 80s Mellow & Chill,7saihTo4D0CbY3oRuEvbr1,0.63,0.357,0.683,,
0a8a8EzWXxSExS9fnTyYb3,Rainy Days And Mondays,Carpenters,0,1971-01-01,60s 70s 80s Mellow & Chill,7saihTo4D0CbY3oRuEvbr1,0.352,0.235,0.219,,
3H7sv3Krffn15BufUuXzf3,Hey Jude - Remastered 2015,The Beatles,0,2000-11-13,60s 70s 80s Mellow & Chill,7saihTo4D0CbY3oRuEvbr1,0.386,0.607,0.532,,
5V1AHQugSTASVez5ffJtFo,Let It Be - Remastered,The Beatles,0,1970-05-08,60s 70s 80s Mellow & Chill,7saihTo4D0CbY3oRuEvbr1,0.443,0.403,0.41,,
